result_id,matrix,source_svg,row,column,paper_display,source_code_power_value,source_code_power_display,source_code_power_match,paper_equation_multiply_value,paper_equation_multiply_display,paper_equation_multiply_match,llm_regenerated,credit
COR-0825,en_1m_new,en_1m_16-20_new.svg,VEC,EVC,0.30,0.3007731192387749,0.30,yes,0.3007731192387749,0.30,yes,no,author_data_deterministic_replay
COR-0826,en_1m_new,en_1m_16-20_new.svg,VEC,VEC,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0827,en_1m_new,en_1m_16-20_new.svg,VEC,PLF,-0.01,-0.007195955991674093,-0.01,yes,-0.007195955991674093,-0.01,yes,no,author_data_deterministic_replay
COR-0828,en_1m_new,en_1m_16-20_new.svg,VEC,IQS,0.18,0.17900683913172763,0.18,yes,0.17900683913172763,0.18,yes,no,author_data_deterministic_replay
COR-0829,en_1m_new,en_1m_16-20_new.svg,VEC,Return,-0.01,-0.010942610764198633,-0.01,yes,-0.010942610764198633,-0.01,yes,no,author_data_deterministic_replay
COR-0830,en_1m_new,en_1m_16-20_new.svg,PLF,PVS,0.62,0.6157300029735353,0.62,yes,0.6157300029735353,0.62,yes,no,author_data_deterministic_replay
COR-0831,en_1m_new,en_1m_16-20_new.svg,PLF,RAPS,0.53,0.5331846565566459,0.53,yes,0.6157300029735353,0.62,no,no,author_data_deterministic_replay
COR-0832,en_1m_new,en_1m_16-20_new.svg,PLF,EVC,0.21,0.21174546535831099,0.21,yes,0.21174546535831099,0.21,yes,no,author_data_deterministic_replay
COR-0833,en_1m_new,en_1m_16-20_new.svg,PLF,VEC,-0.01,-0.007195955991674093,-0.01,yes,-0.007195955991674093,-0.01,yes,no,author_data_deterministic_replay
COR-0834,en_1m_new,en_1m_16-20_new.svg,PLF,PLF,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0835,en_1m_new,en_1m_16-20_new.svg,PLF,IQS,0.48,0.484299732381802,0.48,yes,0.484299732381802,0.48,yes,no,author_data_deterministic_replay
COR-0836,en_1m_new,en_1m_16-20_new.svg,PLF,Return,-0.03,-0.029021706809396367,-0.03,yes,-0.029021706809396367,-0.03,yes,no,author_data_deterministic_replay
COR-0837,en_1m_new,en_1m_16-20_new.svg,IQS,PVS,0.88,0.8827237585489149,0.88,yes,0.8827237585489149,0.88,yes,no,author_data_deterministic_replay
COR-0838,en_1m_new,en_1m_16-20_new.svg,IQS,RAPS,0.86,0.85902468034493,0.86,yes,0.8827237585489149,0.88,no,no,author_data_deterministic_replay
COR-0839,en_1m_new,en_1m_16-20_new.svg,IQS,EVC,0.37,0.3690157597383288,0.37,yes,0.3690157597383288,0.37,yes,no,author_data_deterministic_replay
COR-0840,en_1m_new,en_1m_16-20_new.svg,IQS,VEC,0.18,0.17900683913172763,0.18,yes,0.17900683913172763,0.18,yes,no,author_data_deterministic_replay
COR-0841,en_1m_new,en_1m_16-20_new.svg,IQS,PLF,0.48,0.484299732381802,0.48,yes,0.484299732381802,0.48,yes,no,author_data_deterministic_replay
COR-0842,en_1m_new,en_1m_16-20_new.svg,IQS,IQS,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0843,en_1m_new,en_1m_16-20_new.svg,IQS,Return,0.01,0.01486767766874812,0.01,yes,0.01486767766874812,0.01,yes,no,author_data_deterministic_replay
COR-0844,en_1m_new,en_1m_16-20_new.svg,Return,PVS,0.01,0.006928337793636629,0.01,yes,0.006928337793636629,0.01,yes,no,author_data_deterministic_replay
COR-0845,en_1m_new,en_1m_16-20_new.svg,Return,RAPS,-0.01,-0.008206958073148966,-0.01,yes,0.006928337793636629,0.01,no,no,author_data_deterministic_replay
COR-0846,en_1m_new,en_1m_16-20_new.svg,Return,EVC,-0.03,-0.034463276836158185,-0.03,yes,-0.034463276836158185,-0.03,yes,no,author_data_deterministic_replay
COR-0847,en_1m_new,en_1m_16-20_new.svg,Return,VEC,-0.01,-0.010942610764198633,-0.01,yes,-0.010942610764198633,-0.01,yes,no,author_data_deterministic_replay
COR-0848,en_1m_new,en_1m_16-20_new.svg,Return,PLF,-0.03,-0.029021706809396367,-0.03,yes,-0.029021706809396367,-0.03,yes,no,author_data_deterministic_replay
COR-0849,en_1m_new,en_1m_16-20_new.svg,Return,IQS,0.01,0.01486767766874812,0.01,yes,0.01486767766874812,0.01,yes,no,author_data_deterministic_replay
COR-0850,en_1m_new,en_1m_16-20_new.svg,Return,Return,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0851,en_3m_existing,en_3m_16-20_old.svg,P/E,P/E,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0852,en_3m_existing,en_3m_16-20_old.svg,P/E,P/B,0.31,0.3061865189289012,0.31,yes,0.3061865189289012,0.31,yes,no,author_data_deterministic_replay
COR-0853,en_3m_existing,en_3m_16-20_old.svg,P/E,ROA,-0.30,-0.30193905817174516,-0.30,yes,-0.30193905817174516,-0.30,yes,no,author_data_deterministic_replay
COR-0854,en_3m_existing,en_3m_16-20_old.svg,P/E,ROE,-0.34,-0.34404432132963986,-0.34,yes,-0.34404432132963986,-0.34,yes,no,author_data_deterministic_replay
COR-0855,en_3m_existing,en_3m_16-20_old.svg,P/E,FCF,-0.13,-0.13462603878116342,-0.13,yes,-0.13462603878116342,-0.13,yes,no,author_data_deterministic_replay
COR-0856,en_3m_existing,en_3m_16-20_old.svg,P/E,P/CF,0.24,0.2369344413665743,0.24,yes,0.2369344413665743,0.24,yes,no,author_data_deterministic_replay
COR-0857,en_3m_existing,en_3m_16-20_old.svg,P/E,EBITDA,0.22,0.22317636195752544,0.22,yes,0.22317636195752544,0.22,yes,no,author_data_deterministic_replay
COR-0858,en_3m_existing,en_3m_16-20_old.svg,P/E,GM,0.31,0.3058171745152355,0.31,yes,0.3058171745152355,0.31,yes,no,author_data_deterministic_replay
COR-0859,en_3m_existing,en_3m_16-20_old.svg,P/E,NM,-0.11,-0.11117266851338874,-0.11,yes,-0.11117266851338874,-0.11,yes,no,author_data_deterministic_replay
COR-0860,en_3m_existing,en_3m_16-20_old.svg,P/E,SPS,-0.34,-0.341735918744229,-0.34,yes,-0.341735918744229,-0.34,yes,no,author_data_deterministic_replay
COR-0861,en_3m_existing,en_3m_16-20_old.svg,P/E,Return,-0.10,-0.09593721144967683,-0.10,yes,-0.09593721144967683,-0.10,yes,no,author_data_deterministic_replay
COR-0862,en_3m_existing,en_3m_16-20_old.svg,P/B,P/E,0.31,0.3061865189289012,0.31,yes,0.3061865189289012,0.31,yes,no,author_data_deterministic_replay
COR-0863,en_3m_existing,en_3m_16-20_old.svg,P/B,P/B,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0864,en_3m_existing,en_3m_16-20_old.svg,P/B,ROA,0.13,0.13296398891966757,0.13,yes,0.13296398891966757,0.13,yes,no,author_data_deterministic_replay
COR-0865,en_3m_existing,en_3m_16-20_old.svg,P/B,ROE,0.13,0.1337950138504155,0.13,yes,0.1337950138504155,0.13,yes,no,author_data_deterministic_replay
COR-0866,en_3m_existing,en_3m_16-20_old.svg,P/B,FCF,0.03,0.02945521698984302,0.03,yes,0.02945521698984302,0.03,yes,no,author_data_deterministic_replay
COR-0867,en_3m_existing,en_3m_16-20_old.svg,P/B,P/CF,0.34,0.3355493998153277,0.34,yes,0.3355493998153277,0.34,yes,no,author_data_deterministic_replay
COR-0868,en_3m_existing,en_3m_16-20_old.svg,P/B,EBITDA,0.26,0.26343490304709144,0.26,yes,0.26343490304709144,0.26,yes,no,author_data_deterministic_replay
COR-0869,en_3m_existing,en_3m_16-20_old.svg,P/B,GM,0.21,0.20997229916897514,0.21,yes,0.20997229916897514,0.21,yes,no,author_data_deterministic_replay
COR-0870,en_3m_existing,en_3m_16-20_old.svg,P/B,NM,0.14,0.13564173591874423,0.14,yes,0.13564173591874423,0.14,yes,no,author_data_deterministic_replay
COR-0871,en_3m_existing,en_3m_16-20_old.svg,P/B,SPS,-0.09,-0.08734995383194828,-0.09,yes,-0.08734995383194828,-0.09,yes,no,author_data_deterministic_replay
COR-0872,en_3m_existing,en_3m_16-20_old.svg,P/B,Return,-0.14,-0.14496768236380425,-0.14,yes,-0.14496768236380425,-0.14,yes,no,author_data_deterministic_replay
COR-0873,en_3m_existing,en_3m_16-20_old.svg,ROA,P/E,-0.30,-0.30193905817174516,-0.30,yes,-0.30193905817174516,-0.30,yes,no,author_data_deterministic_replay
COR-0874,en_3m_existing,en_3m_16-20_old.svg,ROA,P/B,0.13,0.13296398891966757,0.13,yes,0.13296398891966757,0.13,yes,no,author_data_deterministic_replay
COR-0875,en_3m_existing,en_3m_16-20_old.svg,ROA,ROA,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0876,en_3m_existing,en_3m_16-20_old.svg,ROA,ROE,0.94,0.9413665743305633,0.94,yes,0.9413665743305633,0.94,yes,no,author_data_deterministic_replay
COR-0877,en_3m_existing,en_3m_16-20_old.svg,ROA,FCF,0.42,0.42234533702677746,0.42,yes,0.42234533702677746,0.42,yes,no,author_data_deterministic_replay
COR-0878,en_3m_existing,en_3m_16-20_old.svg,ROA,P/CF,-0.07,-0.06555863342566944,-0.07,yes,-0.06555863342566944,-0.07,yes,no,author_data_deterministic_replay
COR-0879,en_3m_existing,en_3m_16-20_old.svg,ROA,EBITDA,-0.14,-0.14081255771006462,-0.14,yes,-0.14081255771006462,-0.14,yes,no,author_data_deterministic_replay
COR-0880,en_3m_existing,en_3m_16-20_old.svg,ROA,GM,0.29,0.2875346260387812,0.29,yes,0.2875346260387812,0.29,yes,no,author_data_deterministic_replay
COR-0881,en_3m_existing,en_3m_16-20_old.svg,ROA,NM,0.83,0.8294552169898429,0.83,yes,0.8294552169898429,0.83,yes,no,author_data_deterministic_replay
COR-0882,en_3m_existing,en_3m_16-20_old.svg,ROA,SPS,0.37,0.36712834718374887,0.37,yes,0.36712834718374887,0.37,yes,no,author_data_deterministic_replay
COR-0883,en_3m_existing,en_3m_16-20_old.svg,ROA,Return,0.00,0.0026777469990766412,0.00,yes,0.0026777469990766412,0.00,yes,no,author_data_deterministic_replay
COR-0884,en_3m_existing,en_3m_16-20_old.svg,ROE,P/E,-0.34,-0.34404432132963986,-0.34,yes,-0.34404432132963986,-0.34,yes,no,author_data_deterministic_replay
COR-0885,en_3m_existing,en_3m_16-20_old.svg,ROE,P/B,0.13,0.1337950138504155,0.13,yes,0.1337950138504155,0.13,yes,no,author_data_deterministic_replay
COR-0886,en_3m_existing,en_3m_16-20_old.svg,ROE,ROA,0.94,0.9413665743305633,0.94,yes,0.9413665743305633,0.94,yes,no,author_data_deterministic_replay
COR-0887,en_3m_existing,en_3m_16-20_old.svg,ROE,ROE,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0888,en_3m_existing,en_3m_16-20_old.svg,ROE,FCF,0.45,0.4527239150507849,0.45,yes,0.4527239150507849,0.45,yes,no,author_data_deterministic_replay
COR-0889,en_3m_existing,en_3m_16-20_old.svg,ROE,P/CF,-0.09,-0.08578024007386889,-0.09,yes,-0.08578024007386889,-0.09,yes,no,author_data_deterministic_replay
COR-0890,en_3m_existing,en_3m_16-20_old.svg,ROE,EBITDA,-0.10,-0.09843028624192059,-0.10,yes,-0.09843028624192059,-0.10,yes,no,author_data_deterministic_replay
COR-0891,en_3m_existing,en_3m_16-20_old.svg,ROE,GM,0.24,0.24164358264081254,0.24,yes,0.24164358264081254,0.24,yes,no,author_data_deterministic_replay
COR-0892,en_3m_existing,en_3m_16-20_old.svg,ROE,NM,0.77,0.7748845798707293,0.77,yes,0.7748845798707293,0.77,yes,no,author_data_deterministic_replay
COR-0893,en_3m_existing,en_3m_16-20_old.svg,ROE,SPS,0.35,0.3542012927054479,0.35,yes,0.3542012927054479,0.35,yes,no,author_data_deterministic_replay
COR-0894,en_3m_existing,en_3m_16-20_old.svg,ROE,Return,-0.01,-0.005170821791320422,-0.01,yes,-0.005170821791320422,-0.01,yes,no,author_data_deterministic_replay
COR-0895,en_3m_existing,en_3m_16-20_old.svg,FCF,P/E,-0.13,-0.13462603878116342,-0.13,yes,-0.13462603878116342,-0.13,yes,no,author_data_deterministic_replay
COR-0896,en_3m_existing,en_3m_16-20_old.svg,FCF,P/B,0.03,0.02945521698984302,0.03,yes,0.02945521698984302,0.03,yes,no,author_data_deterministic_replay
COR-0897,en_3m_existing,en_3m_16-20_old.svg,FCF,ROA,0.42,0.42234533702677746,0.42,yes,0.42234533702677746,0.42,yes,no,author_data_deterministic_replay
COR-0898,en_3m_existing,en_3m_16-20_old.svg,FCF,ROE,0.45,0.4527239150507849,0.45,yes,0.4527239150507849,0.45,yes,no,author_data_deterministic_replay
COR-0899,en_3m_existing,en_3m_16-20_old.svg,FCF,FCF,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0900,en_3m_existing,en_3m_16-20_old.svg,FCF,P/CF,-0.26,-0.2562326869806094,-0.26,yes,-0.2562326869806094,-0.26,yes,no,author_data_deterministic_replay
COR-0901,en_3m_existing,en_3m_16-20_old.svg,FCF,EBITDA,-0.25,-0.25115420129270544,-0.25,yes,-0.25115420129270544,-0.25,yes,no,author_data_deterministic_replay
COR-0902,en_3m_existing,en_3m_16-20_old.svg,FCF,GM,0.01,0.014127423822714685,0.01,yes,0.014127423822714685,0.01,yes,no,author_data_deterministic_replay
COR-0903,en_3m_existing,en_3m_16-20_old.svg,FCF,NM,0.22,0.22446906740535552,0.22,yes,0.22446906740535552,0.22,yes,no,author_data_deterministic_replay
COR-0904,en_3m_existing,en_3m_16-20_old.svg,FCF,SPS,0.41,0.4051708217913204,0.41,yes,0.4051708217913204,0.41,yes,no,author_data_deterministic_replay
COR-0905,en_3m_existing,en_3m_16-20_old.svg,FCF,Return,0.03,0.02650046168051709,0.03,yes,0.02650046168051709,0.03,yes,no,author_data_deterministic_replay
COR-0906,en_3m_existing,en_3m_16-20_old.svg,P/CF,P/E,0.24,0.2369344413665743,0.24,yes,0.2369344413665743,0.24,yes,no,author_data_deterministic_replay
COR-0907,en_3m_existing,en_3m_16-20_old.svg,P/CF,P/B,0.34,0.3355493998153277,0.34,yes,0.3355493998153277,0.34,yes,no,author_data_deterministic_replay
COR-0908,en_3m_existing,en_3m_16-20_old.svg,P/CF,ROA,-0.07,-0.06555863342566944,-0.07,yes,-0.06555863342566944,-0.07,yes,no,author_data_deterministic_replay
COR-0909,en_3m_existing,en_3m_16-20_old.svg,P/CF,ROE,-0.09,-0.08578024007386889,-0.09,yes,-0.08578024007386889,-0.09,yes,no,author_data_deterministic_replay
COR-0910,en_3m_existing,en_3m_16-20_old.svg,P/CF,FCF,-0.26,-0.2562326869806094,-0.26,yes,-0.2562326869806094,-0.26,yes,no,author_data_deterministic_replay
COR-0911,en_3m_existing,en_3m_16-20_old.svg,P/CF,P/CF,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0912,en_3m_existing,en_3m_16-20_old.svg,P/CF,EBITDA,0.65,0.6479224376731302,0.65,yes,0.6479224376731302,0.65,yes,no,author_data_deterministic_replay
COR-0913,en_3m_existing,en_3m_16-20_old.svg,P/CF,GM,-0.09,-0.09325946445060018,-0.09,yes,-0.09325946445060018,-0.09,yes,no,author_data_deterministic_replay
COR-0914,en_3m_existing,en_3m_16-20_old.svg,P/CF,NM,-0.07,-0.06565096952908586,-0.07,yes,-0.06565096952908586,-0.07,yes,no,author_data_deterministic_replay
COR-0915,en_3m_existing,en_3m_16-20_old.svg,P/CF,SPS,-0.05,-0.04690674053554941,-0.05,yes,-0.04690674053554941,-0.05,yes,no,author_data_deterministic_replay
COR-0916,en_3m_existing,en_3m_16-20_old.svg,P/CF,Return,-0.11,-0.11311172668513388,-0.11,yes,-0.11311172668513388,-0.11,yes,no,author_data_deterministic_replay
COR-0917,en_3m_existing,en_3m_16-20_old.svg,EBITDA,P/E,0.22,0.22317636195752544,0.22,yes,0.22317636195752544,0.22,yes,no,author_data_deterministic_replay
COR-0918,en_3m_existing,en_3m_16-20_old.svg,EBITDA,P/B,0.26,0.26343490304709144,0.26,yes,0.26343490304709144,0.26,yes,no,author_data_deterministic_replay
COR-0919,en_3m_existing,en_3m_16-20_old.svg,EBITDA,ROA,-0.14,-0.14081255771006462,-0.14,yes,-0.14081255771006462,-0.14,yes,no,author_data_deterministic_replay
COR-0920,en_3m_existing,en_3m_16-20_old.svg,EBITDA,ROE,-0.10,-0.09843028624192059,-0.10,yes,-0.09843028624192059,-0.10,yes,no,author_data_deterministic_replay
COR-0921,en_3m_existing,en_3m_16-20_old.svg,EBITDA,FCF,-0.25,-0.25115420129270544,-0.25,yes,-0.25115420129270544,-0.25,yes,no,author_data_deterministic_replay
COR-0922,en_3m_existing,en_3m_16-20_old.svg,EBITDA,P/CF,0.65,0.6479224376731302,0.65,yes,0.6479224376731302,0.65,yes,no,author_data_deterministic_replay
COR-0923,en_3m_existing,en_3m_16-20_old.svg,EBITDA,EBITDA,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0924,en_3m_existing,en_3m_16-20_old.svg,EBITDA,GM,-0.03,-0.028347183748845806,-0.03,yes,-0.028347183748845806,-0.03,yes,no,author_data_deterministic_replay
COR-0925,en_3m_existing,en_3m_16-20_old.svg,EBITDA,NM,-0.08,-0.08060941828254849,-0.08,yes,-0.08060941828254849,-0.08,yes,no,author_data_deterministic_replay
COR-0926,en_3m_existing,en_3m_16-20_old.svg,EBITDA,SPS,-0.06,-0.06398891966759006,-0.06,yes,-0.06398891966759006,-0.06,yes,no,author_data_deterministic_replay
COR-0927,en_3m_existing,en_3m_16-20_old.svg,EBITDA,Return,-0.09,-0.09178208679593723,-0.09,yes,-0.09178208679593723,-0.09,yes,no,author_data_deterministic_replay
COR-0928,en_3m_existing,en_3m_16-20_old.svg,GM,P/E,0.31,0.3058171745152355,0.31,yes,0.3058171745152355,0.31,yes,no,author_data_deterministic_replay
COR-0929,en_3m_existing,en_3m_16-20_old.svg,GM,P/B,0.21,0.20997229916897514,0.21,yes,0.20997229916897514,0.21,yes,no,author_data_deterministic_replay
COR-0930,en_3m_existing,en_3m_16-20_old.svg,GM,ROA,0.29,0.2875346260387812,0.29,yes,0.2875346260387812,0.29,yes,no,author_data_deterministic_replay
COR-0931,en_3m_existing,en_3m_16-20_old.svg,GM,ROE,0.24,0.24164358264081254,0.24,yes,0.24164358264081254,0.24,yes,no,author_data_deterministic_replay
COR-0932,en_3m_existing,en_3m_16-20_old.svg,GM,FCF,0.01,0.014127423822714685,0.01,yes,0.014127423822714685,0.01,yes,no,author_data_deterministic_replay
COR-0933,en_3m_existing,en_3m_16-20_old.svg,GM,P/CF,-0.09,-0.09325946445060018,-0.09,yes,-0.09325946445060018,-0.09,yes,no,author_data_deterministic_replay
COR-0934,en_3m_existing,en_3m_16-20_old.svg,GM,EBITDA,-0.03,-0.028347183748845806,-0.03,yes,-0.028347183748845806,-0.03,yes,no,author_data_deterministic_replay
COR-0935,en_3m_existing,en_3m_16-20_old.svg,GM,GM,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0936,en_3m_existing,en_3m_16-20_old.svg,GM,NM,0.59,0.5907663896583564,0.59,yes,0.5907663896583564,0.59,yes,no,author_data_deterministic_replay
COR-0937,en_3m_existing,en_3m_16-20_old.svg,GM,SPS,-0.43,-0.4279778393351801,-0.43,yes,-0.4279778393351801,-0.43,yes,no,author_data_deterministic_replay
COR-0938,en_3m_existing,en_3m_16-20_old.svg,GM,Return,-0.09,-0.09270544783010155,-0.09,yes,-0.09270544783010155,-0.09,yes,no,author_data_deterministic_replay
COR-0939,en_3m_existing,en_3m_16-20_old.svg,NM,P/E,-0.11,-0.11117266851338874,-0.11,yes,-0.11117266851338874,-0.11,yes,no,author_data_deterministic_replay
COR-0940,en_3m_existing,en_3m_16-20_old.svg,NM,P/B,0.14,0.13564173591874423,0.14,yes,0.13564173591874423,0.14,yes,no,author_data_deterministic_replay
COR-0941,en_3m_existing,en_3m_16-20_old.svg,NM,ROA,0.83,0.8294552169898429,0.83,yes,0.8294552169898429,0.83,yes,no,author_data_deterministic_replay
COR-0942,en_3m_existing,en_3m_16-20_old.svg,NM,ROE,0.77,0.7748845798707293,0.77,yes,0.7748845798707293,0.77,yes,no,author_data_deterministic_replay
COR-0943,en_3m_existing,en_3m_16-20_old.svg,NM,FCF,0.22,0.22446906740535552,0.22,yes,0.22446906740535552,0.22,yes,no,author_data_deterministic_replay
COR-0944,en_3m_existing,en_3m_16-20_old.svg,NM,P/CF,-0.07,-0.06565096952908586,-0.07,yes,-0.06565096952908586,-0.07,yes,no,author_data_deterministic_replay
COR-0945,en_3m_existing,en_3m_16-20_old.svg,NM,EBITDA,-0.08,-0.08060941828254849,-0.08,yes,-0.08060941828254849,-0.08,yes,no,author_data_deterministic_replay
COR-0946,en_3m_existing,en_3m_16-20_old.svg,NM,GM,0.59,0.5907663896583564,0.59,yes,0.5907663896583564,0.59,yes,no,author_data_deterministic_replay
COR-0947,en_3m_existing,en_3m_16-20_old.svg,NM,NM,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0948,en_3m_existing,en_3m_16-20_old.svg,NM,SPS,0.07,0.07285318559556783,0.07,yes,0.07285318559556783,0.07,yes,no,author_data_deterministic_replay
COR-0949,en_3m_existing,en_3m_16-20_old.svg,NM,Return,-0.08,-0.07922437673130193,-0.08,yes,-0.07922437673130193,-0.08,yes,no,author_data_deterministic_replay
COR-0950,en_3m_existing,en_3m_16-20_old.svg,SPS,P/E,-0.34,-0.341735918744229,-0.34,yes,-0.341735918744229,-0.34,yes,no,author_data_deterministic_replay
COR-0951,en_3m_existing,en_3m_16-20_old.svg,SPS,P/B,-0.09,-0.08734995383194828,-0.09,yes,-0.08734995383194828,-0.09,yes,no,author_data_deterministic_replay
COR-0952,en_3m_existing,en_3m_16-20_old.svg,SPS,ROA,0.37,0.36712834718374887,0.37,yes,0.36712834718374887,0.37,yes,no,author_data_deterministic_replay
COR-0953,en_3m_existing,en_3m_16-20_old.svg,SPS,ROE,0.35,0.3542012927054479,0.35,yes,0.3542012927054479,0.35,yes,no,author_data_deterministic_replay
COR-0954,en_3m_existing,en_3m_16-20_old.svg,SPS,FCF,0.41,0.4051708217913204,0.41,yes,0.4051708217913204,0.41,yes,no,author_data_deterministic_replay
COR-0955,en_3m_existing,en_3m_16-20_old.svg,SPS,P/CF,-0.05,-0.04690674053554941,-0.05,yes,-0.04690674053554941,-0.05,yes,no,author_data_deterministic_replay
COR-0956,en_3m_existing,en_3m_16-20_old.svg,SPS,EBITDA,-0.06,-0.06398891966759006,-0.06,yes,-0.06398891966759006,-0.06,yes,no,author_data_deterministic_replay
COR-0957,en_3m_existing,en_3m_16-20_old.svg,SPS,GM,-0.43,-0.4279778393351801,-0.43,yes,-0.4279778393351801,-0.43,yes,no,author_data_deterministic_replay
COR-0958,en_3m_existing,en_3m_16-20_old.svg,SPS,NM,0.07,0.07285318559556783,0.07,yes,0.07285318559556783,0.07,yes,no,author_data_deterministic_replay
COR-0959,en_3m_existing,en_3m_16-20_old.svg,SPS,SPS,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0960,en_3m_existing,en_3m_16-20_old.svg,SPS,Return,0.07,0.06805170821791319,0.07,yes,0.06805170821791319,0.07,yes,no,author_data_deterministic_replay
COR-0961,en_3m_existing,en_3m_16-20_old.svg,Return,P/E,-0.10,-0.09593721144967683,-0.10,yes,-0.09593721144967683,-0.10,yes,no,author_data_deterministic_replay
COR-0962,en_3m_existing,en_3m_16-20_old.svg,Return,P/B,-0.14,-0.14496768236380425,-0.14,yes,-0.14496768236380425,-0.14,yes,no,author_data_deterministic_replay
COR-0963,en_3m_existing,en_3m_16-20_old.svg,Return,ROA,0.00,0.0026777469990766412,0.00,yes,0.0026777469990766412,0.00,yes,no,author_data_deterministic_replay
COR-0964,en_3m_existing,en_3m_16-20_old.svg,Return,ROE,-0.01,-0.005170821791320422,-0.01,yes,-0.005170821791320422,-0.01,yes,no,author_data_deterministic_replay
COR-0965,en_3m_existing,en_3m_16-20_old.svg,Return,FCF,0.03,0.02650046168051709,0.03,yes,0.02650046168051709,0.03,yes,no,author_data_deterministic_replay
COR-0966,en_3m_existing,en_3m_16-20_old.svg,Return,P/CF,-0.11,-0.11311172668513388,-0.11,yes,-0.11311172668513388,-0.11,yes,no,author_data_deterministic_replay
